run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	instrument_model	library_name	library_strategy	library_source	first_public	experiment_title	fastq_ftp	submitted_ftp	sample_alias	sample_title	bam_ftp
SRR8652051	PRJNA523380	SAMN10987644	SRX5449849	9606	Homo sapiens	Illumina HiSeq 2000	WGS-NCIH2029_LUNG	WGS	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: WGS of NCIH2029_LUNG	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8652051/SRR8652051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8652051/SRR8652051_2.fastq.gz		NCIH2029_LUNG	NCIH2029_LUNG	
SRR8633849	PRJNA523380	SAMN10987830	SRX5432223	9606	Homo sapiens	Illumina HiSeq 2000	RRBS-NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Bisulfite-Seq	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RRBS of NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/009/SRR8633849/SRR8633849.fastq.gz		NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
SRR8652056	PRJNA523380	SAMN10988204	SRX5449844	9606	Homo sapiens	Illumina HiSeq 2000	WGS-NCIH209_LUNG	WGS	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: WGS of NCIH209_LUNG	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8652056/SRR8652056_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8652056/SRR8652056_2.fastq.gz		NCIH209_LUNG	NCIH209_LUNG	
SRR8635839	PRJNA523380	SAMN10988348	SRX5434541	9606	Homo sapiens	Illumina HiSeq 2000	RainDance-HT29_LARGE_INTESTINE	AMPLICON	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RainDance of HT29_LARGE_INTESTINE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/009/SRR8635839/SRR8635839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/009/SRR8635839/SRR8635839_2.fastq.gz		HT29_LARGE_INTESTINE	HT29_LARGE_INTESTINE	
SRR8633851	PRJNA523380	SAMN10988350	SRX5432221	9606	Homo sapiens	Illumina HiSeq 2000	RRBS-HS294T_SKIN	Bisulfite-Seq	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RRBS of HS294T_SKIN	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/001/SRR8633851/SRR8633851.fastq.gz		HS294T_SKIN	HS294T_SKIN	
SRR8635840	PRJNA523380	SAMN10987843	SRX5434540	9606	Homo sapiens	Illumina HiSeq 2000	RainDance-HUH28_BILIARY_TRACT	AMPLICON	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RainDance of HUH28_BILIARY_TRACT	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/000/SRR8635840/SRR8635840_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/000/SRR8635840/SRR8635840_2.fastq.gz		HUH28_BILIARY_TRACT	HUH28_BILIARY_TRACT	
SRR8652057	PRJNA523380	SAMN10988220	SRX5449843	9606	Homo sapiens	Illumina HiSeq 2000	WGS-NCIH211_LUNG	WGS	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: WGS of NCIH211_LUNG	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8652057/SRR8652057_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8652057/SRR8652057_2.fastq.gz		NCIH211_LUNG	NCIH211_LUNG	
SRR8633852	PRJNA523380	SAMN10988552	SRX5432220	9606	Homo sapiens	Illumina HiSeq 2000	RRBS-HS343T_FIBROBLAST	Bisulfite-Seq	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RRBS of HS343T_FIBROBLAST	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/002/SRR8633852/SRR8633852.fastq.gz		HS343T_FIBROBLAST	HS343T_FIBROBLAST	
SRR8635841	PRJNA523380	SAMN10987713	SRX5434539	9606	Homo sapiens	Illumina HiSeq 2000	RainDance-HUH6_LIVER	AMPLICON	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RainDance of HUH6_LIVER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/001/SRR8635841/SRR8635841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/001/SRR8635841/SRR8635841_2.fastq.gz		HUH6_LIVER	HUH6_LIVER	
SRR8652059	PRJNA523380	SAMN10988031	SRX5449841	9606	Homo sapiens	Illumina HiSeq 2000	WGS-KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	WGS	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: WGS of KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8652059/SRR8652059_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8652059/SRR8652059_2.fastq.gz		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
SRR8633853	PRJNA523380	SAMN10988156	SRX5432219	9606	Homo sapiens	Illumina HiSeq 2000	RRBS-HS229T_FIBROBLAST	Bisulfite-Seq	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RRBS of HS229T_FIBROBLAST	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/003/SRR8633853/SRR8633853.fastq.gz		HS229T_FIBROBLAST	HS229T_FIBROBLAST	
SRR8635851	PRJNA523380	SAMN10987767	SRX5434529	9606	Homo sapiens	Illumina HiSeq 2000	RainDance-OVTOKO_OVARY	AMPLICON	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RainDance of OVTOKO_OVARY	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/001/SRR8635851/SRR8635851_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/001/SRR8635851/SRR8635851_2.fastq.gz		OVTOKO_OVARY	OVTOKO_OVARY	
SRR8633856	PRJNA523380	SAMN10988152	SRX5432815	9606	Homo sapiens	Illumina HiSeq 2000	RRBS-ISTMES2_PLEURA	Bisulfite-Seq	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RRBS of ISTMES2_PLEURA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/006/SRR8633856/SRR8633856.fastq.gz		ISTMES2_PLEURA	ISTMES2_PLEURA	
